chr	start
chr21	33238463
chr21	33243886
chr21	33243902
chr21	33243930
chr21	33243940
chr21	33243942
chr21	33243946
chr21	33244114
chr21	33244135
chr21	33280690
chr21	33280764
chr21	33280786
chr21	33286575
chr21	33286611
chr21	33286634
chr21	33288263
chr21	33288325
chr21	33288386
chr21	33288394
chr21	33288402
chr21	33288421
chr21	33288424
chr21	33288426
chr21	33288449
chr21	33288456
chr21	33288553
chr21	33288584
chr21	33288598
chr21	33288605
chr21	33288609
chr21	33288614
chr21	33288654
chr21	33288658
chr21	33295244
chr21	33295345
chr21	33295382
chr21	33295420
chr21	33298473
chr21	33298482
chr21	33298490
chr21	33298510
chr21	33298522
chr21	33298526
chr21	33325585
chr21	33325608
chr21	33325640
chr21	33327625
chr21	33327629
chr21	33327631
chr21	33327640
chr21	33327668
chr21	33327673
chr21	33327684
chr21	33327698
chr21	33327729
chr21	33327737
chr21	33327775
chr21	33327795
chr21	33327819
chr21	33340634
chr21	33340639
chr21	33340661
chr21	33357824
chr21	33365678
chr21	33365733
chr21	33365769
chr21	33370804
chr21	33370854
chr21	33370866
chr21	33370919
chr21	33370927
chr21	33370939
chr21	33370957
chr21	33371031
chr21	33371039
chr21	33371052
chr21	33371054
chr21	33371057
chr21	33371063
chr21	33371110
chr21	33371179
chr21	33371225
chr21	33371275
chr21	33383834
chr21	33383844
chr21	33383899
chr21	33383967
chr21	33389898
chr21	33389917
chr21	33389946
chr21	33390106
chr21	33402715
chr21	33402850
chr21	33402871
chr21	33402985
chr21	33417942
chr21	33418087
chr21	33418118
chr21	33418232
chr21	33443642
chr21	33446415
chr21	33446465
chr21	33446469
chr21	33446474
chr21	33453413
chr21	33510830
chr21	33510855
chr21	33510869
chr21	33523434
chr21	33523440
chr21	33523450
chr21	33523539
chr21	33523586
chr21	33523598
chr21	33523622
chr21	33532889
chr21	33532890
chr21	33532989
chr21	33533005
chr21	33533021
chr21	33533030
chr21	33533037
chr21	33570712
chr21	33570749
chr21	33608408
chr21	33608414
chr21	33608424
chr21	33608452
chr21	33608468
chr21	33608482
chr21	33608502
chr21	33608513
chr21	33608555
chr21	33608563
chr21	33608587
chr21	33608608
chr21	33608611
chr21	33614383
chr21	33614414
chr21	33614428
chr21	33614439
chr21	33614472
chr21	33614474
chr21	33614482
chr21	33614484
chr21	33614488
chr21	33632779
chr21	33632844
chr21	33645528
chr21	33649945
chr21	33650024
chr21	33650031
chr21	33650038
chr21	33650047
chr21	33650085
chr21	33650087
chr21	33650091
chr21	33650194
chr21	33650205
chr21	33650208
chr21	33650216
chr21	33671255
chr21	33671259
chr21	33671291
chr21	33671300
chr21	33671357
chr21	33671363
chr21	33671388
chr21	33690090
chr21	33690120
chr21	33696887
chr21	33696950
chr21	33696987
chr21	33696999
chr21	33697043
chr21	33708133
chr21	33708174
chr21	33709594
chr21	33709663
chr21	33710926
chr21	33710986
chr21	33727893
chr21	33727915
chr21	33727916
chr21	33727917
chr21	33727918
chr21	33727987
chr21	33728004
chr21	33728011
chr21	33765267
chr21	33765297
chr21	33765299
chr21	33765317
chr21	33765329
chr21	33765338
chr21	33765347
chr21	33765365
chr21	33765372
chr21	33782075
chr21	33782121
chr21	33782150
chr21	33782207
chr21	33782243
chr21	33782251
chr21	33782315
chr21	33809324
chr21	33809328
chr21	33809336
chr21	33809406
chr21	33809416
chr21	33809446
chr21	33809454
chr21	33809689
chr21	33824027
chr21	33824031
chr21	33824117
chr21	33838450
chr21	33838454
chr21	33838466
chr21	33838499
chr21	33838510
chr21	33838511
chr21	33838544
chr21	33838545
chr21	33838584
chr21	33849647
chr21	33849680
chr21	33849788
chr21	33849789
chr21	33849812
chr21	33850917
chr21	33851021
chr21	33853009
chr21	33857094
chr21	33857132
chr21	33857135
chr21	33857145
chr21	33857163
chr21	33884748
chr21	33884758
chr21	33884784
chr21	33884851
chr21	33885681
chr21	33885712
chr21	33885726
chr21	33885741
chr21	33885769
chr21	33885779
chr21	33885785
chr21	33890172
chr21	33890234
chr21	33890255
chr21	33890257
chr21	33890271
chr21	33890306
chr21	33890353
chr21	33893674
chr21	33893857
chr21	33893906
chr21	33893917
chr21	33893947
chr21	33893970
chr21	33893971
chr21	33894040
chr21	33896062
chr21	33896099
chr21	33896100
chr21	33896135
chr21	33896136
chr21	33896192
chr21	33896995
chr21	33897031
chr21	33897144
chr21	33897196
chr21	33907517
chr21	33907655
chr21	33912811
chr21	33912815
chr21	33912827
chr21	33912860
chr21	33912864
chr21	33912871
chr21	33912885
chr21	33913584
chr21	33913588
chr21	33913590
chr21	33913600
chr21	33913628
chr21	33913633
chr21	33913637
chr21	33913672
chr21	33913678
chr21	33945200
chr21	33945248
chr21	33945273
chr21	33947529
chr21	33954408
chr21	33954420
chr21	33954422
chr21	33954458
chr21	33954474
chr21	33954480
chr21	33954499
chr21	33954520
chr21	33954532
chr21	33954534
chr21	33954544
chr21	33954572
chr21	33954602
chr21	33954644
chr21	33959637
chr21	33959641
chr21	33959657
chr21	33959671
chr21	33959713
chr21	33964611
chr21	33964676
chr21	33964704
chr21	33964784
chr21	33964901
chr21	33964909
chr21	33965013
chr21	33965016
chr21	33965104
chr21	33965108
chr21	33965116
chr21	33965120
chr21	33968245
chr21	33968252
chr21	33968269
chr21	33968275
chr21	33968277
chr21	33968315
chr21	33973798
chr21	33973809
chr21	33973843
chr21	33973859
chr21	33973887
chr21	33973897
chr21	33973899
chr21	33973903
chr21	33980181
chr21	33980234
chr21	33980273
chr21	33984727
chr21	33984774
chr21	33984795
chr21	33984819
chr21	33984840
chr21	33984844
chr21	33984852
chr21	33986328
chr21	33986374
chr21	33986407
chr21	33996258
chr21	33996365
chr21	33996408
chr21	34018589
chr21	34018634
chr21	34057211
chr21	34057215
chr21	34057217
chr21	34057227
chr21	34057254
chr21	34057260
chr21	34057271
chr21	34057285
chr21	34057305
chr21	34057316
chr21	34063036
chr21	34076945
chr21	34099546
chr21	34099587
chr21	34099628
chr21	34099642
chr21	34099717
chr21	34099719
chr21	34101760
chr21	34101780
chr21	34101794
chr21	34101805
chr21	34101810
chr21	34101838
chr21	34101848
chr21	34101850
chr21	34101854
chr21	34111939
chr21	34111943
chr21	34111945
chr21	34111988
chr21	34111999
chr21	34112013
chr21	34112044
chr21	34148144
chr21	34148154
chr21	34148165
chr21	34148206
chr21	34172055
chr21	34172056
chr21	34182762
chr21	34182807
chr21	34182814
chr21	34182818
chr21	34182823
chr21	34182851
chr21	34182867
chr21	34204190
chr21	34204202
chr21	34204248
chr21	34204258
chr21	34204260
chr21	34205494
chr21	34205525
chr21	34205539
chr21	34205546
chr21	34205550
chr21	34205555
chr21	34205583
chr21	34205595
chr21	34205599
chr21	34216345
chr21	34219076
chr21	34219087
chr21	34219092
chr21	34219132
chr21	34219136
chr21	34249544
chr21	34249550
chr21	34256269
chr21	34256420
chr21	34256428
chr21	34256464
chr21	34291237
chr21	34291244
chr21	34291292
chr21	34291298
chr21	34291306
chr21	34291399
chr21	34291419
chr21	34291434
chr21	34324390
chr21	34324405
chr21	34324437
chr21	34346340
chr21	34346372
chr21	34363062
chr21	34363070
chr21	34391958
chr21	34391984
chr21	34391988
chr21	34391992
chr21	34391994
chr21	34392029
chr21	34392113
chr21	34392139
chr21	34392163
chr21	34392990
chr21	34393010
chr21	34395072
chr21	34395084
chr21	34395094
chr21	34395130
chr21	34395135
chr21	34395151
chr21	34395154
chr21	34395175
chr21	34395183
chr21	34395186
chr21	34395207
chr21	34395212
chr21	34395237
chr21	34395395
chr21	34395437
chr21	34395461
chr21	34395463
chr21	34397541
chr21	34397548
chr21	34397551
chr21	34397565
chr21	34397580
chr21	34397582
chr21	34397584
chr21	34397746
chr21	34397759
chr21	34397761
chr21	34397763
chr21	34397779
chr21	34397785
chr21	34397863
chr21	34397888
chr21	34397914
chr21	34397916
chr21	34397946
chr21	34397964
chr21	34397972
chr21	34398007
chr21	34398639
chr21	34398645
chr21	34398658
chr21	34398666
chr21	34398686
chr21	34398760
chr21	34398774
chr21	34400404
chr21	34400422
chr21	34400452
chr21	34400459
chr21	34400472
chr21	34406604
chr21	34406715
chr21	34419085
chr21	34419134
chr21	34419138
chr21	34419145
chr21	34419179
chr21	34419190
chr21	34436877
chr21	34436973
chr21	34436976
chr21	34436978
chr21	34437009
chr21	34437034
chr21	34437056
chr21	34442622
chr21	34442637
chr21	34442652
chr21	34442675
chr21	34442732
chr21	34442735
chr21	34442759
chr21	34442761
chr21	34442763
chr21	34442771
chr21	34466727
chr21	34466733
chr21	34466771
chr21	34466780
chr21	34476316
chr21	34476362
chr21	34479284
chr21	34479288
chr21	34479328
chr21	34479333
chr21	34479337
chr21	34479344
chr21	34479358
chr21	34479378
chr21	34479389
chr21	34498265
chr21	34503086
chr21	34503220
chr21	34513106
chr21	34513202
chr21	34513203
chr21	34513246
chr21	34513247
chr21	34513334
chr21	34517259
chr21	34517336
chr21	34521997
chr21	34522075
chr21	34522078
chr21	34522094
chr21	34522107
chr21	34522118
chr21	34522820
chr21	34522849
chr21	34522879
chr21	34522922
chr21	34538519
chr21	34538532
chr21	34538590
chr21	34538598
chr21	34538725
chr21	34538748
chr21	34538752
chr21	34538785
chr21	34538806
chr21	34545765
chr21	34545781
chr21	34545809
chr21	34545818
chr21	34545825
chr21	34545835
chr21	34549201
chr21	34549209
chr21	34549211
chr21	34549221
chr21	34549249
chr21	34549254
chr21	34549259
chr21	34549265
chr21	34549279
chr21	34549299
chr21	34549310
chr21	34579242
chr21	34579362
chr21	34579369
chr21	34602629
chr21	34602638
chr21	34602670
chr21	34602683
chr21	34602692
chr21	34602708
chr21	34603265
chr21	34603358
chr21	34603377
chr21	34603401
chr21	34618399
chr21	34618439
chr21	34618469
chr21	34622011
chr21	34622111
chr21	34638099
chr21	34638127
chr21	34638140
chr21	34638154
chr21	34638160
chr21	34638188
chr21	34638189
chr21	34638198
chr21	34638235
chr21	34638273
chr21	34638373
chr21	34638380
chr21	34638397
chr21	34639301
chr21	34639321
chr21	34639332
chr21	34639365
chr21	34639492
chr21	34662343
chr21	34662350
chr21	34662373
chr21	34662375
chr21	34662405
chr21	34662413
chr21	34667204
chr21	34675591
chr21	34675753
chr21	34675763
chr21	34675785
chr21	34675849
chr21	34675880
chr21	34675903
chr21	34693398
chr21	34693415
chr21	34693461
chr21	34696775
chr21	34696791
chr21	34711300
chr21	34711338
chr21	34711344
chr21	34728051
chr21	34728119
chr21	34728137
chr21	34728178
chr21	34728190
chr21	34728192
chr21	34728194
chr21	34728236
chr21	34728270
chr21	34728278
chr21	34728305
chr21	34728348
chr21	34729901
chr21	34729917
chr21	34729924
chr21	34735545
chr21	34735549
chr21	34735561
chr21	34735589
chr21	34735594
chr21	34735605
chr21	34735619
chr21	34735639
chr21	34735650
chr21	34750950
chr21	34750954
chr21	34750956
chr21	34750966
chr21	34750994
chr21	34750999
chr21	34758170
chr21	34758186
chr21	34758214
chr21	34758246
chr21	34766851
chr21	34766907
chr21	34766923
chr21	34766945
chr21	34766953
chr21	34766970
chr21	34766977
chr21	34767104
chr21	34767118
chr21	34767129
chr21	34767162
chr21	34767178
chr21	34773627
chr21	34773631
chr21	34773633
chr21	34773643
chr21	34773671
chr21	34773687
chr21	34773701
chr21	34773721
chr21	34796464
chr21	34796480
chr21	34796594
chr21	34796635
chr21	34796681
chr21	34800568
chr21	34800623
chr21	34806550
chr21	34806554
chr21	34844263
chr21	34844287
chr21	34844325
chr21	34844412
chr21	34850164
chr21	34850180
chr21	34850224
chr21	34850238
chr21	34850258
chr21	34850269
chr21	34850937
chr21	34850953
chr21	34850990
chr21	34850992
chr21	34851087
chr21	34862992
chr21	34863016
chr21	34863022
chr21	34863117
chr21	34863183
chr21	34863847
chr21	34863883
chr21	34863891
chr21	34863904
chr21	34864061
chr21	34864065
chr21	34864091
chr21	34864103
chr21	34864110
chr21	34864116
chr21	34864123
chr21	34864141
chr21	34864144
chr21	34864162
chr21	34864170
chr21	34864173
chr21	34864190
chr21	34864197
chr21	34870342
chr21	34870396
chr21	34870412
chr21	34870475
chr21	34870503
chr21	34870519
chr21	34872559
chr21	34872664
chr21	34872684
chr21	34874632
chr21	34874638
chr21	34874648
chr21	34874738
chr21	34875374
chr21	34875541
chr21	34875549
chr21	34875553
chr21	34882828
chr21	34882873
chr21	34882884
chr21	34882889
chr21	34882917
chr21	34882929
chr21	34888276
chr21	34888280
chr21	34888282
chr21	34888325
chr21	34888329
chr21	34888352
chr21	34891582
chr21	34891588
chr21	34891626
chr21	34891642
chr21	34891676
chr21	34898377
chr21	34898397
chr21	34898413
chr21	34898465
chr21	34898473
chr21	34913673
chr21	34913737
chr21	34914652
chr21	34914662
chr21	34914697
chr21	34914700
chr21	34914706
chr21	34914728
chr21	34914730
chr21	34914809
chr21	34914849
chr21	34914876
chr21	34914906
chr21	34915306
chr21	34915314
chr21	34915328
chr21	34915338
chr21	34915482
chr21	34915508
chr21	34915513
chr21	34915551
chr21	34915557
chr21	34915563
chr21	34915570
chr21	34919474
chr21	34919485
chr21	34919510
chr21	34919531
chr21	34919568
chr21	34919578
chr21	34919580
chr21	34919584
chr21	34920220
chr21	34920231
chr21	34920265
chr21	34920276
chr21	34920309
chr21	34920325
chr21	34930034
chr21	34930088
chr21	34930089
chr21	34930101
chr21	34930102
chr21	34930132
chr21	34930133
chr21	34930143
chr21	34940520
chr21	34940536
chr21	34940564
chr21	34940569
chr21	34940573
chr21	34940632
chr21	34953161
chr21	34953290
chr21	34953292
chr21	34953309
chr21	34955229
chr21	34955233
chr21	34955235
chr21	34955245
chr21	34955273
chr21	34955278
chr21	34955282
chr21	34955289
chr21	34955303
chr21	34955309
chr21	34955323
chr21	34955334
chr21	34976395
chr21	34976399
chr21	34976411
chr21	34976439
chr21	34976444
chr21	34976448
chr21	34976455
chr21	34976469
chr21	34976477
chr21	34976488
chr21	34976521
chr21	34976529
chr21	34976533
chr21	34976553
chr21	34976586
chr21	34976605
chr21	34976648
chr21	34976656
chr21	34976695
chr21	34976707
chr21	34983124
chr21	34983141
chr21	34983163
chr21	34983183
chr21	34983189
chr21	34983199
chr21	34997449
chr21	34997517
chr21	34997523
chr21	34997525
chr21	34997531
chr21	34997555
chr21	35015645
chr21	35015651
chr21	35015654
chr21	35015656
chr21	35015673
chr21	35015678
chr21	35015683
chr21	35025954
chr21	35025986
chr21	35026019
chr21	35026030
chr21	35026050
chr21	35026064
chr21	35026071
chr21	35026075
chr21	35026080
chr21	35026108
chr21	35026120
chr21	35026124
chr21	35043750
chr21	35043754
chr21	35043781
chr21	35043791
chr21	35043793
chr21	35043850
chr21	35043859
chr21	35047797
chr21	35047802
chr21	35047821
chr21	35047829
chr21	35047851
chr21	35047859
chr21	35054709
chr21	35054740
chr21	35054748
chr21	35054767
chr21	35054772
chr21	35054927
chr21	35062129
chr21	35062141
chr21	35062145
chr21	35062187
chr21	35062197
chr21	35062251
chr21	35062628
chr21	35062686
chr21	35062700
chr21	35062731
chr21	35077115
chr21	35077119
chr21	35077121
chr21	35077175
chr21	35077276
chr21	35082605
chr21	35082619
chr21	35082626
chr21	35082630
chr21	35082655
chr21	35082671
chr21	35105244
chr21	35110893
chr21	35110896
chr21	35110952
chr21	35110957
chr21	35110995
chr21	35111001
chr21	35132126
chr21	35132175
chr21	35132186
chr21	35178178
chr21	35178229
chr21	35178230
chr21	35178233
chr21	35178235
chr21	35178245
chr21	35178273
chr21	35178282
chr21	35178323
chr21	35178334
chr21	35178439
chr21	35178446
chr21	35178463
chr21	35178469
chr21	35178471
chr21	35199530
chr21	35199596
chr21	35204401
chr21	35204409
chr21	35204422
chr21	35204504
chr21	35204533
chr21	35204593
chr21	35204625
chr21	35204630
chr21	35205893
chr21	35205897
chr21	35205899
chr21	35205905
chr21	35205909
chr21	35205937
chr21	35205953
chr21	35205967
chr21	35205987
chr21	35227621
chr21	35227647
chr21	35233297
chr21	35233312
chr21	35240218
chr21	35240227
chr21	35240235
chr21	35240265
chr21	35240267
chr21	35240354
chr21	35240370
chr21	35246384
chr21	35246408
chr21	35246416
chr21	35246455
chr21	35247872
chr21	35247927
chr21	35248071
chr21	35248079
chr21	35253635
chr21	35253642
chr21	35253689
chr21	35265434
chr21	35265460
chr21	35265498
chr21	35265523
chr21	35265561
chr21	35265612
chr21	35291543
chr21	35297761
chr21	35297788
chr21	35297831
chr21	35297837
chr21	35315218
chr21	35315249
chr21	35315273
chr21	35315346
chr21	35315376
chr21	35315400
chr21	35329121
chr21	35329161
chr21	35340088
chr21	35340092
chr21	35340132
chr21	35340163
chr21	35343351
chr21	35344795
chr21	35344811
chr21	35352451
chr21	35352458
chr21	35352467
chr21	35352505
chr21	35352511
chr21	35356887
chr21	35357062
chr21	35357115
chr21	35399552
chr21	35401782
chr21	35401789
chr21	35401806
chr21	35401836
chr21	35401919
chr21	35401943
chr21	35419945
chr21	35419957
chr21	35419993
chr21	35420092
chr21	35420098
chr21	35426642
chr21	35442929
chr21	35442968
chr21	35442983
chr21	35442987
chr21	35443020
chr21	35443030
chr21	35443036
chr21	35444106
chr21	35444129
chr21	35446543
chr21	35446548
chr21	35446549
chr21	35446552
chr21	35446553
chr21	35446554
chr21	35446555
chr21	35446566
chr21	35446567
chr21	35446590
chr21	35446591
chr21	35446618
chr21	35446619
chr21	35446669
chr21	35446678
chr21	35446683
chr21	35458225
chr21	35458415
chr21	35467844
chr21	35467917
chr21	35467932
chr21	35468023
chr21	35507737
chr21	35507857
chr21	35526417
chr21	35526444
chr21	35526452
chr21	35526482
chr21	35526580
chr21	35526603
chr21	35526617
chr21	35574923
chr21	35574956
chr21	35574968
chr21	35575011
chr21	35575030
chr21	35575053
chr21	35575065
chr21	35575070
chr21	35575083
chr21	35575106
chr21	35575148
chr21	35575153
chr21	35576031
chr21	35576609
chr21	35576708
chr21	35576717
chr21	35592550
chr21	35592584
chr21	35640915
chr21	35640937
chr21	35640960
chr21	35640991
chr21	35641019
chr21	35655619
chr21	35655653
chr21	35655871
chr21	35655877
chr21	35655936
chr21	35670533
chr21	35670568
chr21	35670595
chr21	35682492
chr21	35700156
chr21	35718411
chr21	35718445
chr21	35738859
chr21	35738883
chr21	35738988
chr21	35739202
chr21	35739226
chr21	35739232
chr21	35739234
chr21	35756754
chr21	35769887
chr21	35818187
chr21	35818208
chr21	35818266
chr21	35818324
chr21	35818328
chr21	35818477
chr21	35818527
chr21	35818531
chr21	35859726
chr21	35859731
chr21	35859775
chr21	35864828
chr21	35864851
chr21	35864930
chr21	35871864
chr21	35882657
chr21	35882736
chr21	35882880
chr21	35916573
chr21	35916590
chr21	35916690
chr21	35916723
chr21	35916745
chr21	35928082
chr21	35928089
chr21	35928126
chr21	35928142
chr21	35928177
chr21	35928196
chr21	35947758
chr21	35947883
chr21	35947884
chr21	35947914
chr21	35952850
chr21	35975700
chr21	35975717
chr21	35975742
chr21	35976632
chr21	35976677
chr21	35976726
chr21	35978556
chr21	35978589
chr21	35978600
chr21	35978727
chr21	36008555
chr21	36041403
chr21	36041417
chr21	36041419
chr21	36041425
chr21	36041484
chr21	36041504
chr21	36041518
chr21	36041527
chr21	36059609
chr21	36072366
chr21	36072421
chr21	36072430
chr21	36072456
chr21	36072512
chr21	36072521
chr21	36072528
chr21	36072573
chr21	36073525
chr21	36073532
chr21	36073549
chr21	36073557
chr21	36073570
chr21	36073577
chr21	36073586
chr21	36073594
chr21	36073602
chr21	36089500
chr21	36089642
chr21	36093806
chr21	36093818
chr21	36093819
chr21	36093913
chr21	36093935
chr21	36093936
chr21	36102735
chr21	36102759
chr21	36102783
chr21	36102786
chr21	36102830
chr21	36118114
chr21	36118160
chr21	36118161
chr21	36118218
chr21	36145302
chr21	36145309
chr21	36145313
chr21	36145318
chr21	36145346
chr21	36145356
chr21	36145362
chr21	36159656
chr21	36159700
chr21	36159708
chr21	36159752
chr21	36159770
chr21	36159772
chr21	36159793
